0.0	7.808178695309417e-14	6.210595303446998e-14	2.324250323751175e-14	-3.467376912387771e-14	-5.6570085508035974e-14
3.926225433325966e-10	7.751395910175378e-14	5.922798570006088e-14	2.212573176608526e-14	-3.498674378320059e-14	4.1537398599661636e-14
7.852450866651932e-10	7.68964447397351e-14	5.635527447668429e-14	2.1111438722932635e-14	-3.534227091028327e-14	1.3629087537674585e-13
1.17786762999779e-09	7.63704979168211e-14	5.357504353025627e-14	2.0237392570562658e-14	-3.56899925551141e-14	2.2526334342240175e-13
1.5704901733303865e-09	7.576827978211851e-14	5.083050378089905e-14	1.9507412120184558e-14	-3.609243650562439e-14	3.0634295817297165e-13
1.963112716662983e-09	7.509868690679609e-14	4.8153065999932466e-14	1.89550693384727e-14	-3.6522241608974365e-14	3.778662076972559e-13
2.35573525999558e-09	7.440670572619765e-14	4.5548122684503534e-14	1.8590813500054584e-14	-3.7026324688591535e-14	4.386277744617242e-13
2.7483578033281764e-09	7.359447395746697e-14	4.3039352562357434e-14	1.845833012656549e-14	-3.755340456538087e-14	4.882017561041524e-13
3.140980346660773e-09	7.285310002089869e-14	4.068484562708052e-14	1.8589134901720917e-14	-3.810482411800915e-14	5.267018566791712e-13
3.5336028899933695e-09	7.213014870104303e-14	3.848191612133891e-14	1.9011722032235827e-14	-3.867143498555774e-14	5.546694451318856e-13
3.926225433325966e-09	7.150470296189753e-14	3.6502208720263785e-14	1.9770868128662477e-14	-3.924207448910715e-14	5.729225443952776e-13
4.318847976658563e-09	7.073179235913439e-14	3.466466810681547e-14	2.0830063677242255e-14	-3.989572068025909e-14	5.824218372782166e-13
4.71147051999116e-09	6.983288196894611e-14	3.3018099527546997e-14	2.222531461223338e-14	-4.058730319375342e-14	5.845666453166531e-13
5.104093063323756e-09	6.903569463778148e-14	3.167329047248417e-14	2.4005971724647618e-14	-4.1289041227166655e-14	5.805309172377559e-13
5.496715606656353e-09	6.815881585072333e-14	3.2072041506660306e-14	2.6138085363185313e-14	-4.206329470859682e-14	5.714751939645035e-13
5.889338149988949e-09	6.742189019973938e-14	3.2924916337546184e-14	2.871658026361847e-14	-4.277199892509492e-14	5.58678777251985e-13
6.281960693321546e-09	6.662495465832485e-14	3.414768080250772e-14	3.165945689734474e-14	-4.3528375334270924e-14	5.428622473999097e-13
6.674583236654143e-09	6.582298332190913e-14	3.578923456925416e-14	3.494883819210996e-14	-4.432906673945719e-14	5.247794629199531e-13
7.067205779986739e-09	6.507147484790097e-14	3.7910154055153794e-14	3.8605496802293934e-14	-4.508846462563383e-14	5.053648365570617e-13
7.459828323319335e-09	6.431148945230751e-14	4.0462777558768465e-14	4.255146183529524e-14	-4.5901409798656264e-14	4.848993027248633e-13
7.852450866651932e-09	6.345624360127522e-14	4.343090660617771e-14	4.6739942362561364e-14	-4.6806006440700064e-14	4.638886021188298e-13
8.245073409984529e-09	6.271096692358099e-14	4.691696716945741e-14	5.117056069946701e-14	-4.767216318090159e-14	4.4283992322549565e-13
8.637695953317126e-09	6.200154930279097e-14	5.088525756029719e-14	5.5752462711199595e-14	-4.853806813135302e-14	4.219533969311994e-13
9.030318496649723e-09	6.126936569209979e-14	5.53325674593839e-14	6.042098039695224e-14	-4.938978892588442e-14	4.014421842418445e-13
9.42294103998232e-09	6.035641802334575e-14	6.014819330660829e-14	6.502613099560689e-14	-5.0357081215692634e-14	3.811716615710665e-13
9.815563583314915e-09	5.92861017608051e-14	6.546137668242763e-14	6.959661853867009e-14	-5.127611380340646e-14	3.616107243809119e-13
1.0208186126647512e-08	5.82365581526443e-14	7.120953734271274e-14	7.402421539857509e-14	-5.221998964645952e-14	3.4254056737857973e-13
1.0600808669980109e-08	5.725300444147796e-14	7.740433105464341e-14	7.8282273826774e-14	-5.312290769016955e-14	3.2431440961844397e-13
1.0993431213312706e-08	5.615538997353514e-14	8.396361141226304e-14	8.227272171561886e-14	-5.4070728239306634e-14	3.0668335693257166e-13
1.1386053756645303e-08	5.504489226338098e-14	9.086799060481714e-14	8.592308558205146e-14	-5.5046749240450384e-14	2.8976617015307376e-13
1.1778676299977898e-08	5.402923535908223e-14	9.815824808057557e-14	8.896953173296847e-14	-5.5927929435738626e-14	2.737542724374322e-13
1.2171298843310495e-08	5.290476331779976e-14	1.0566069087695626e-13	9.15546990617782e-14	-5.686760878295726e-14	2.5827772169537355e-13
1.2563921386643092e-08	5.187563566187284e-14	1.1344625026479867e-13	9.376239159029177e-14	-5.772025280657235e-14	2.4373338053794844e-13
1.2956543929975689e-08	5.064186588658586e-14	1.2130224783521995e-13	9.547548511977368e-14	-5.866547152829218e-14	2.2968645003176403e-13
1.3349166473308286e-08	4.962843312507927e-14	1.2940277521790648e-13	9.687249858301528e-14	-5.947992743981508e-14	2.164891001072356e-13
1.3741789016640881e-08	4.8609356076675535e-14	1.3753332328266768e-13	9.785250625520165e-14	-6.033508936093072e-14	2.0376347827944197e-13
1.4134411559973478e-08	4.7654170677349166e-14	1.4573227160671823e-13	9.851462936793893e-14	-6.110153736010893e-14	1.9182251724274735e-13
1.4527034103306075e-08	4.661478258910739e-14	1.5383284357717296e-13	9.883020585467907e-14	-6.189333219412646e-14	1.8046881383310618e-13
1.491965664663867e-08	4.570221260497844e-14	1.6184687331228465e-13	9.884258551739023e-14	-6.267094287222406e-14	1.6965822091434139e-13
1.5312279189971267e-08	4.4698788486036684e-14	1.6967837252686821e-13	9.857073651724367e-14	-6.344410526473714e-14	1.5933610011069e-13
1.5704901733303864e-08	4.3750988919378676e-14	1.773266763386149e-13	9.808125724312983e-14	-6.426594700892841e-14	1.496240658714308e-13
1.609752427663646e-08	4.27222179655977e-14	1.8466138257368836e-13	9.735005980895975e-14	-6.51022246987896e-14	1.403619379505678e-13
1.6490146819969058e-08	4.16496355953065e-14	1.9167580962387741e-13	9.642217261503549e-14	-6.592960581748206e-14	1.3149860302883924e-13
1.6882769363301655e-08	4.0690736297166776e-14	1.983673346792856e-13	9.535634660303754e-14	-6.684477762902826e-14	1.231533674828146e-13
1.727539190663425e-08	3.966887907027282e-14	2.0464379482296185e-13	9.41363413340871e-14	-6.778386946683021e-14	1.15255688217519e-13
1.766801444996685e-08	3.879021677248505e-14	2.1058551098517481e-13	9.284734567362057e-14	-6.866404250311817e-14	1.0783913719962709e-13
1.8060636993299445e-08	3.774645383733598e-14	2.1600483160907353e-13	9.139216877811537e-14	-6.964199389234568e-14	1.0058364769185595e-13
1.8453259536632042e-08	3.686573525658948e-14	2.2105986229802552e-13	8.992091930356479e-14	-7.050898993171419e-14	9.395729683956441e-14
1.884588207996464e-08	3.5851211406165935e-14	2.2562203553371703e-13	8.835671744628425e-14	-7.141392229342459e-14	8.754479941498933e-14
1.9238504623297233e-08	3.495797677659357e-14	2.297876163077772e-13	8.678638870508564e-14	-7.226421627937231e-14	8.16373082991151e-14
1.963112716662983e-08	3.3883012894916416e-14	2.333926921157278e-13	8.510309029602736e-14	-7.321413507642665e-14	7.585546026852e-14
2.0023749709962427e-08	3.2912657163149035e-14	2.3660672008216823e-13	8.34450547918917e-14	-7.408004002687809e-14	7.048306433647856e-14
2.0416372253295024e-08	3.197784575109823e-14	2.393801369684853e-13	8.176910025054338e-14	-7.49470360662465e-14	6.541575365159155e-14
