15731.9303	-5.016739785583499e-15
157319.303	-4.814158407568188e-15
487689.84	-4.757586913955184e-15
1667584.61	-4.440950313659269e-15
4939826.12	-4.068394020415071e-15
16408403.3	-3.736768437379166e-15
50027538.4	-3.989301594316266e-15
165562835.0	-4.7463185877491144e-15
489121446.0	-5.748578943611244e-15
1657673500.0	-7.3031916609719e-15
3224794010.0	-8.287401670743375e-15
8052042440.0	-9.596506060778578e-15
16111368800.0	-1.0589882678202075e-14
